Date,AAPL,MSFT,AMZN,GOOGL,META,NVDA,TSLA,JPM,JNJ,V,PG,UNH,HD,MA,BAC,XOM,CVX,KO,PEP,DIS
2018-07-23,45.3891,100.957,90.1,60.3314,210.91,6.17537,20.2133,99.59,112.491,133.654,70.2985,226.859,181.736,203.15,27.7835,63.8683,99.2731,39.0217,100.505,108.9
2018-07-24,45.7125,100.663,91.462,62.6803,214.67,6.1579,19.8287,100.327,114.913,133.654,70.7286,227.744,181.529,204.854,27.8551,65.1327,101.32,39.2938,100.819,108.52
2018-07-25,46.1431,103.622,93.1805,63.5666,217.5,6.23649,20.5827,101.221,114.246,136.125,71.1588,228.74,180.626,209.311,28.0741,65.5878,102.198,40.0141,101.25,108.99
2018-07-26,46.003,102.487,90.4,64.0428,176.26,6.30998,20.4433,100.916,115.717,135.99,71.7132,230.659,179.204,202.692,27.9553,66.0974,101.418,40.1433,101.045,111.28
2018-07-27,45.2404,100.681,90.8635,62.4183,174.89,6.24029,19.812,101.958,116.865,134.31,72.1542,229.708,177.172,198.365,28.0642,64.2768,103.067,40.1179,100.417,110.4
2018-07-30,44.9811,98.534,88.961,61.2799,171.06,6.04496,19.3447,102.577,117.404,130.245,71.8119,227.819,177.299,193.401,28.2901,64.1358,104.578,40.1355,100.329,110.41
2018-07-31,45.071,99.1478,88.872,61.1394,172.58,6.06326,19.876,101.014,117.727,130.487,72.4205,227.26,177.516,193.521,27.9023,63.954,103.311,40.481,101.045,111.33
2018-08-01,47.7306,99.3342,89.8585,61.4268,171.65,6.10319,20.056,101.634,117.845,131.925,72.2173,227.382,176.427,196.661,28.2351,63.0758,102.589,40.2745,99.8392,110.75
2018-08-02,49.1233,100.575,91.7165,61.8324,176.37,6.20554,23.3027,102.066,116.6,132.57,73.4258,229.833,175.838,197.468,28.2617,62.6995,101.253,40.0925,100.77,110.53
2018-08-03,49.2652,101.024,91.1645,61.6844,177.78,6.24209,23.2113,102.891,117.198,133.449,73.7208,230.847,175.818,196.661,28.4708,62.927,101.507,40.4732,102.182,111.84
2018-08-06,49.5225,101.11,92.3875,61.66,185.69,6.28971,22.7993,102.92,117.266,133.343,73.8895,230.438,175.867,197.0,28.4797,62.9124,101.701,40.5006,103.133,113.66
2018-08-07,49.0544,101.776,93.124,62.5652,183.81,6.36201,25.3047,103.304,116.786,133.899,73.998,231.239,177.094,198.056,28.4708,63.7663,102.423,40.3694,100.368,114.27
2018-08-08,49.0877,102.363,94.326,62.8387,185.18,6.39845,24.6893,103.5,116.531,134.29,73.7386,232.292,177.967,198.296,28.732,63.3433,101.35,40.0641,99.7309,111.73
2018-08-09,49.4762,102.537,94.926,62.9946,183.09,6.34982,23.4967,102.714,116.561,133.635,72.8872,234.789,178.026,199.003,28.5514,63.0223,100.257,40.2383,99.9267,111.91
2018-08-10,49.3304,101.885,94.315,62.3993,180.26,6.30868,23.6993,101.683,116.139,133.362,72.9148,233.659,176.427,198.086,28.1811,62.9582,100.911,40.0054,99.1718,110.46
2018-08-13,49.6415,101.189,94.81,62.2065,180.05,6.34123,23.7607,100.072,115.658,133.831,72.9938,234.144,174.464,197.757,27.5399,62.2764,100.17,39.7871,99.2991,109.92
2018-08-14,49.8574,102.431,95.9825,62.6798,181.11,6.47284,23.176,100.74,115.04,134.358,72.8053,236.451,173.541,199.272,27.8198,62.079,100.297,39.839,99.3682,110.53
2018-08-15,49.9718,101.053,94.131,61.3884,179.53,6.41463,22.5793,99.9141,115.855,133.545,73.6932,233.869,174.336,195.724,27.4308,60.9917,96.4939,40.0054,99.6921,110.63
2018-08-16,50.7031,101.034,94.326,60.9819,174.7,6.37418,22.3633,100.848,117.688,134.455,74.9383,236.111,175.602,199.003,27.7568,61.8329,97.2048,40.1257,100.398,110.26
2018-08-17,51.714,100.977,94.111,60.5729,173.8,6.06226,20.3667,100.848,119.473,135.101,74.9383,235.445,175.739,198.615,27.7735,62.0402,97.3023,40.4546,101.005,110.26
2018-08-20,51.2114,100.29,93.8355,60.8768,172.5,6.13703,20.5627,100.71,121.581,134.72,74.8919,235.511,177.878,200.13,27.8923,62.4758,97.2926,40.5671,100.908,109.79
2018-08-21,51.1131,99.4405,94.171,60.6506,172.62,6.27222,21.46,101.358,120.228,133.871,75.1276,234.886,179.959,198.515,28.027,62.4903,97.4097,40.1257,99.9466,110.17
2018-08-22,51.1151,100.478,95.245,60.8668,173.64,6.50757,21.4427,101.034,119.58,134.914,74.6689,233.992,178.81,199.691,27.9916,63.386,98.2094,39.8751,98.6426,109.74
2018-08-23,51.2183,100.957,95.145,60.8375,172.9,6.60704,21.34,100.818,120.002,135.814,74.5347,234.629,179.891,200.588,27.8649,62.6877,97.5462,39.6735,98.3485,109.8
2018-08-24,51.3801,101.718,95.2695,61.6141,174.645,6.74043,21.5213,100.769,120.787,137.819,74.6423,237.202,180.911,204.686,27.911,63.1176,98.2875,39.6148,98.5543,109.73
2018-08-27,51.7997,102.869,96.384,62.5867,177.46,6.83181,21.2847,102.557,120.659,138.979,74.7123,239.689,181.519,206.769,28.2901,63.7342,99.4189,39.6667,98.7897,110.12
2018-08-28,52.2198,103.486,96.641,62.068,176.26,6.79426,20.7907,102.056,120.101,138.784,74.7498,240.989,181.51,207.816,28.2528,63.6399,99.0095,39.3897,97.6917,110.36
2018-08-29,52.9974,105.146,99.905,63.0041,175.9,6.8991,20.334,101.692,120.611,140.552,74.7596,241.438,182.177,209.72,28.1349,64.1009,99.3118,39.3535,98.4661,110.23
2018-08-30,53.486,105.078,100.119,62.4955,177.64,6.88212,20.21,101.231,120.689,140.27,74.6876,240.878,179.998,208.952,28.0181,63.8237,98.9604,39.0217,98.3779,109.72
2018-08-31,54.1049,105.409,100.636,61.3676,175.73,6.95323,20.1107,100.671,120.454,140.417,74.2743,240.945,181.363,210.697,27.9464,63.5533,97.8584,38.6949,98.4269,109.82
2018-09-04,54.2834,104.844,101.976,60.3467,171.16,7.02861,19.2633,101.192,119.58,141.266,74.0523,240.989,185.238,211.933,28.1349,63.6466,98.1704,38.8583,97.5545,108.67
2018-09-05,53.9245,101.805,99.741,59.7384,167.18,6.8974,18.716,100.68,121.474,136.363,74.5781,240.183,184.443,206.43,28.1723,64.4967,98.2094,39.3975,99.388,107.7
2018-09-06,53.0268,102.039,97.9155,58.9856,162.53,6.75661,18.73,100.278,122.395,138.111,74.0069,242.807,186.014,207.955,28.0093,63.7828,95.1634,39.7362,100.555,108.09
2018-09-07,52.6032,101.56,97.6035,58.6669,163.04,6.73535,17.5493,100.454,122.788,136.861,73.343,241.609,186.279,206.36,28.0181,64.8701,94.6679,39.6912,99.8969,108.79
2018-09-10,51.8955,102.656,96.9505,58.5407,164.18,6.80685,19.0333,99.924,122.689,137.699,73.7642,233.869,190.313,206.908,27.9808,64.7739,94.5558,39.9877,100.613,108.5
2018-09-11,53.2102,104.394,99.3575,59.2846,165.94,6.7586,18.6293,100.534,123.848,139.067,73.4328,235.084,193.178,208.613,28.0093,65.6841,95.0093,39.9516,100.408,107.45
2018-09-12,52.5488,104.844,99.5,58.3684,162.0,6.64427,19.3693,99.3739,124.622,140.113,74.4174,236.528,191.49,209.182,27.6253,65.899,95.6491,40.1433,100.868,107.31
2018-09-13,53.8143,105.957,99.4935,58.8935,161.36,6.72237,19.2973,99.7476,125.083,141.11,74.7212,239.083,189.193,212.331,27.364,65.2552,96.0597,40.1257,101.878,108.49
2018-09-14,53.2072,106.396,98.5095,58.6862,162.32,6.84879,19.68,99.7277,124.739,141.306,74.8642,238.911,188.869,213.049,27.5743,65.7337,96.9474,40.2666,101.525,107.11
2018-09-17,51.7861,105.253,95.4015,57.782,160.58,6.78686,19.656,100.052,125.141,139.733,75.4384,237.621,188.251,211.594,27.4898,66.1207,97.0683,40.5544,102.241,107.21
2018-09-18,51.8737,106.249,97.0525,58.1448,160.3,6.71438,18.9973,100.445,125.691,141.11,75.2145,237.108,190.627,215.073,27.427,66.2968,97.5657,40.2138,100.976,107.38
2018-09-19,51.9054,104.834,96.321,58.5015,163.06,6.73833,19.9347,103.353,125.612,140.916,75.2145,238.931,191.205,213.279,28.1449,67.0893,98.7361,40.2392,100.789,107.63
2018-09-20,52.2955,106.581,97.215,59.3633,166.02,6.59677,19.8887,104.237,126.955,142.644,76.4319,239.888,190.647,216.389,28.3176,67.2401,98.6486,40.8363,102.094,109.42
2018-09-21,51.7338,107.237,95.7505,58.3943,162.93,6.52665,19.94,103.559,127.779,143.417,76.8452,240.126,191.882,216.877,28.1723,67.5153,100.043,40.7825,101.8,108.23
2018-09-24,52.4798,107.608,96.718,58.765,165.41,6.58238,19.9787,102.567,125.622,142.518,75.4582,240.753,187.869,216.349,27.91,68.6483,101.283,40.3371,99.4556,110.55
2018-09-25,52.811,107.4,98.7275,59.4789,164.91,6.64947,20.066,102.282,123.975,142.977,74.4272,237.316,187.427,217.097,27.8443,68.5695,101.897,39.9946,99.2014,111.4
2018-09-26,52.3912,106.981,98.7425,59.4874,166.95,6.61273,20.6387,101.084,123.544,142.673,74.5525,236.746,187.486,217.236,27.3553,67.9996,100.746,40.1433,98.7996,112.94
2018-09-27,53.4692,107.363,100.649,60.15,168.84,6.6245,20.5013,100.612,123.601,143.387,74.1953,238.314,186.839,217.285,27.1834,67.9927,101.146,40.2833,98.3878,113.76
2018-09-28,53.6576,107.335,100.15,60.136,164.46,6.96172,17.6513,99.1678,123.553,143.457,74.5259,239.586,187.133,217.585,26.7453,67.3966,100.999,40.4409,99.0642,114.64
2018-10-01,54.0152,108.505,100.218,60.2082,162.44,7.1685,20.7133,99.7277,124.916,144.119,74.9195,242.333,187.535,218.711,26.9182,68.0239,102.735,40.475,98.074,113.96
2018-10-02,54.4973,108.066,98.5655,60.1639,159.33,7.09721,20.068,100.15,125.631,143.065,75.537,243.709,184.934,217.345,26.8564,68.5383,103.038,40.7217,96.325,115.34
2018-10-03,55.1624,108.086,97.638,60.3577,162.43,7.1034,19.6533,101.103,124.328,142.77,74.3473,243.945,184.052,218.093,27.2365,68.2933,103.505,40.161,95.2516,114.61
2018-10-04,54.1936,105.839,95.471,58.6409,158.85,6.91867,18.7887,101.997,124.622,140.29,73.3518,241.638,179.635,211.275,27.6253,67.8421,103.214,40.1433,94.4595,113.85
2018-10-05,53.3186,105.243,94.4825,58.1806,157.33,6.68542,17.4633,101.428,124.396,138.939,73.5591,242.415,177.399,208.663,27.4465,67.6515,103.515,40.1688,94.3545,112.53
2018-10-08,53.1903,104.024,93.221,57.5872,157.25,6.58408,16.704,102.046,124.641,135.629,73.781,242.255,179.233,203.798,27.4799,68.2777,103.135,40.6933,95.8614,113.74
2018-10-09,53.9245,105.35,93.516,57.0517,157.9,6.57859,17.52,101.358,124.485,136.009,73.6024,243.243,176.818,205.274,27.2198,68.5772,104.765,40.617,95.8025,114.59
2018-10-10,51.4273,99.6173,87.7625,54.4107,151.38,6.08691,17.1253,98.6274,123.17,129.54,72.9247,236.908,174.964,192.474,26.5471,67.0008,101.263,39.9946,95.0987,110.64
2018-10-11,50.9703,99.3739,85.968,54.34,153.35,5.82512,16.8153,95.6829,119.689,127.841,70.6201,231.532,171.402,190.341,25.7468,64.6863,97.829,39.0843,93.084,108.96
2018-10-12,52.7914,102.841,89.4305,55.8246,153.74,6.10819,17.252,94.6407,119.708,133.889,70.7908,233.765,173.885,199.841,25.8409,64.5122,97.2926,39.1197,93.2801,110.39
2018-10-15,51.6649,100.995,88.0475,54.9229,153.52,5.83132,17.306,94.0905,119.757,131.153,71.7507,234.354,172.687,196.033,25.349,64.0667,96.5806,39.3202,93.6026,111.21
2018-10-16,52.8011,104.168,90.998,56.4494,158.78,6.0905,18.4393,96.128,122.121,135.481,72.537,245.456,174.866,203.33,25.9019,64.3692,97.0683,39.8272,95.1477,113.91
2018-10-17,52.5784,103.895,91.5865,56.1759,159.42,6.02183,18.1187,97.1999,124.71,136.145,73.2996,240.696,167.26,202.941,26.2387,64.6055,96.8703,40.1531,95.9662,114.82
2018-10-18,51.3474,101.815,88.536,54.6972,154.92,5.93403,17.594,95.6535,124.749,133.136,72.4857,240.252,163.012,199.263,25.6475,64.8827,97.0342,39.9329,95.6212,113.9
2018-10-19,52.1291,101.961,88.2015,55.0595,154.05,5.67702,17.3333,95.4815,124.346,133.909,78.8647,238.901,162.452,198.704,25.7114,64.98,97.5754,40.5632,97.7211,116.55
2018-10-22,52.4454,102.899,89.465,55.3677,154.78,5.72827,17.3967,94.1111,124.014,134.445,78.2323,236.082,161.47,200.12,24.859,64.3293,96.8127,40.2481,96.927,115.95
2018-10-23,52.9382,101.473,88.435,55.5441,154.39,5.47642,19.6093,93.1345,124.229,132.971,78.7374,238.512,161.294,198.096,24.5329,63.2927,93.6798,40.5896,97.5936,115.53
2018-10-24,51.1249,96.0345,83.21,52.665,146.04,4.93973,19.2333,91.4044,122.936,128.339,80.8131,230.812,159.852,191.477,23.7787,61.5315,91.0356,40.9135,100.104,109.41
2018-10-25,52.2424,101.629,89.1085,54.9802,150.95,5.14953,20.9907,92.7917,123.808,134.33,80.4007,237.942,161.764,199.821,24.1431,62.079,92.1564,40.7217,100.005,111.91
2018-10-26,51.4147,100.378,82.1405,53.9918,145.37,4.91208,22.06,91.5164,122.474,131.641,79.3698,232.501,155.593,193.261,23.9594,61.4594,92.1105,40.206,97.8583,110.97
2018-10-29,50.4506,97.4684,76.944,51.5496,142.09,4.59863,22.3233,92.7828,122.993,128.407,79.7141,231.001,156.465,186.951,24.1607,61.0793,89.9794,40.6767,100.035,110.82
2018-10-30,50.7001,97.3512,76.521,52.2859,146.22,5.0291,21.9933,94.4147,125.867,126.892,80.5704,232.598,159.204,183.692,24.314,62.4495,91.5603,41.7024,100.789,112.51
2018-10-31,52.0227,100.233,79.9005,54.332,151.79,5.22309,22.488,96.4748,125.161,131.748,80.1088,235.37,158.87,193.431,24.9659,63.1642,92.2197,41.9207,99.555,112.58
2018-11-01,52.8189,99.3839,83.2765,54.1029,151.75,5.40364,22.952,96.4365,125.935,134.621,80.9325,234.98,163.031,195.445,25.2489,63.9482,91.8335,41.7983,98.8094,113.82
2018-11-02,49.3194,99.6173,83.2765,53.381,150.35,5.32485,23.094,95.907,125.798,133.615,81.1308,235.056,162.531,193.471,25.3205,64.9634,94.7723,42.0253,98.5054,112.91
2018-11-05,47.919,100.907,81.39,52.5958,148.68,5.24638,22.76,96.5436,127.171,133.635,82.3857,235.056,164.591,193.73,25.4757,64.7183,98.2192,42.6303,101.369,113.17
2018-11-06,48.4323,101.11,82.1405,53.2853,149.94,5.22878,22.7373,96.9788,127.505,134.583,82.6658,237.345,164.415,194.887,25.6122,64.9946,98.1997,42.9973,102.084,114.41
2018-11-07,49.9018,105.088,87.7745,55.2119,151.53,5.29668,23.2107,98.6372,129.427,138.374,82.4685,247.317,169.115,203.778,25.9107,65.8182,99.8486,43.2252,102.436,114.75
2018-11-08,49.7282,104.883,87.7455,54.5339,147.87,5.10357,23.4267,99.4423,129.936,138.814,82.5317,249.13,169.832,204.396,26.2112,64.7739,98.5995,43.191,102.829,113.72
2018-11-09,48.7727,102.841,85.6215,53.6565,144.96,5.09558,23.3673,98.48,129.966,137.563,83.4807,249.035,168.007,201.196,25.893,64.7582,98.7361,43.4973,104.084,115.68
2018-11-12,46.3147,100.29,81.8425,52.2785,141.55,4.69549,22.0853,96.408,130.22,133.555,83.7432,245.284,162.078,194.877,25.1938,63.9248,96.9571,43.6627,103.633,114.4
2018-11-13,45.8524,100.359,81.5585,52.2092,142.16,4.93743,22.582,96.969,129.368,133.555,84.4348,242.435,161.697,193.919,25.2036,62.4592,95.2678,43.6539,103.79,114.55
2018-11-14,44.5544,98.9147,79.9505,52.5386,144.22,4.88531,22.9333,94.9893,129.005,133.333,84.4525,238.608,162.501,193.341,24.7048,61.971,95.6013,43.5688,103.348,114.81
2018-11-15,45.6513,101.13,80.972,53.359,143.85,5.01392,23.2293,97.3846,129.221,135.804,84.7613,238.589,160.224,196.401,25.3303,62.611,97.5364,43.5491,103.495,114.8
2018-11-16,46.1598,102.059,79.6705,53.2206,139.53,4.07363,23.6207,97.3266,130.554,134.252,84.7534,244.135,159.9,194.777,25.1938,63.2285,99.3118,43.9251,104.868,113.91
2018-11-19,44.3328,98.6215,75.6145,51.1854,131.55,3.58503,23.5647,98.0772,132.104,129.063,84.2739,239.596,156.829,185.217,25.1938,63.4366,99.6045,44.2236,105.446,113.15
2018-11-20,42.2141,95.8784,74.773,51.3364,132.43,3.6934,23.166,95.9738,130.956,127.724,83.1995,235.492,152.688,183.044,24.859,61.6345,96.8323,43.2331,102.78,109.67
2018-11-21,42.1685,97.1853,75.8365,51.983,134.82,3.58523,22.546,95.2458,126.964,128.729,82.5761,234.638,152.923,183.632,24.7578,62.1052,98.0631,42.6664,102.132,110.81
2018-11-23,41.0923,97.1499,75.103,51.319,131.73,3.59242,21.722,94.3665,127.191,127.236,82.6954,235.589,152.521,178.688,24.4867,60.4481,94.7527,42.9189,102.251,109.88
2018-11-26,41.6453,100.35,79.0665,52.6063,136.38,3.79186,23.0667,96.6792,127.231,130.155,83.0556,239.67,153.404,187.759,25.021,61.6423,95.8979,42.7877,102.663,110.33
2018-11-27,41.5595,100.995,79.071,52.424,135.0,3.80862,22.928,97.0918,128.887,130.126,83.76,244.173,156.485,188.845,25.184,61.6977,96.0988,43.2252,103.161,111.65
2018-11-28,43.1581,104.734,83.8875,54.3923,136.76,3.96547,23.1913,98.1754,131.8,135.376,84.0224,253.005,161.254,197.957,25.8115,62.8181,98.5414,43.5227,104.995,113.82
2018-11-29,42.8247,103.865,83.6785,54.5314,138.68,3.90219,22.7447,97.3846,131.25,133.195,83.8497,254.449,159.615,192.445,25.457,63.3063,99.1167,43.2233,104.789,114.32
2018-11-30,42.5943,104.512,84.5085,55.2821,140.61,4.05264,23.3653,98.4014,132.182,135.686,85.3759,254.173,163.845,196.761,25.784,63.6603,99.2042,44.477,108.044,113.21
2018-12-03,44.0834,105.644,88.618,55.6164,141.09,4.2168,23.8993,99.3343,131.584,138.844,84.3015,258.668,165.141,205.374,25.9107,65.0383,100.657,43.8496,105.416,113.46
2018-12-04,42.149,102.284,83.42,52.9316,137.93,3.8959,23.98,94.8951,131.417,132.747,84.2917,251.647,159.301,196.192,24.5044,63.6049,97.79,43.7518,104.368,110.65
2018-12-06,41.67,102.929,84.9595,53.7092,139.63,3.92534,24.204,93.0795,131.3,135.071,84.5107,250.11,159.89,198.635,23.9948,62.7705,96.6674,43.5756,104.348,112.08
2018-12-07,40.1886,98.7965,81.4565,52.1399,137.42,3.66065,23.8643,91.4044,130.868,131.28,83.5153,243.176,157.015,192.285,23.216,62.1704,96.3398,43.3202,103.437,110.63
2018-12-10,40.4528,101.424,82.0515,52.4688,141.85,3.76588,24.3433,89.694,130.701,132.012,84.0401,240.773,155.994,193.809,22.6062,61.2903,95.8589,43.4523,103.76,110.51
2018-12-11,40.2233,102.354,82.162,52.8907,142.08,3.67504,24.4507,88.8138,131.839,130.987,84.8362,241.411,156.505,193.491,22.4412,61.4021,96.3201,43.7175,104.741,110.62
2018-12-12,40.3345,102.821,83.177,53.4926,144.5,3.6927,24.44,89.3944,132.379,131.934,84.9428,244.496,158.321,196.003,22.3862,60.8721,96.446,43.4348,104.495,110.86
2018-12-13,40.7761,103.155,82.919,53.4831,145.01,3.6924,25.1193,89.4848,133.055,131.691,87.1645,245.853,157.997,194.697,22.2773,61.6423,96.6967,43.6549,105.691,112.02
2018-12-14,39.4702,99.93,79.5955,52.3956,144.06,3.63197,24.3807,88.745,119.689,129.365,87.2996,239.432,156.584,191.139,22.3499,60.522,94.9625,43.5394,101.75,110.85
2018-12-17,39.1027,96.983,76.0455,51.0972,140.19,3.56049,23.228,87.6122,116.217,125.799,83.8053,233.149,152.639,186.363,22.34,59.2879,93.7931,42.6488,100.789,109.29
2018-12-18,39.613,98.0059,77.574,51.982,143.66,3.64417,22.4687,87.1976,117.355,127.028,83.5517,228.529,154.493,187.519,22.34,57.6551,91.5331,42.641,99.8879,108.13
2018-12-19,38.3734,97.7419,74.754,51.586,133.24,3.43498,22.198,86.0905,114.844,125.662,82.8928,226.13,152.256,183.104,22.0749,56.6777,89.9432,42.269,98.2603,107.9
2018-12-20,37.4046,95.689,73.0415,50.9942,133.4,3.35038,21.0253,85.3467,115.432,123.306,82.1893,219.032,149.184,178.798,22.013,54.9573,87.5653,41.954,98.4269,105.71
2018-12-21,35.9502,92.5868,68.8725,49.3835,124.95,3.21302,21.318,83.3288,115.295,118.968,82.1795,215.31,145.828,171.44,21.3365,54.5489,86.9098,41.9774,97.7211,102.96
2018-12-24,35.0237,88.7209,67.198,49.0557,124.06,3.15127,19.6927,81.5338,110.539,116.583,78.9179,210.439,143.709,170.912,20.7532,52.457,84.2315,40.5573,94.7055,99.136
2018-12-26,37.4874,94.7804,73.545,52.2032,134.18,3.30049,21.7393,84.9135,114.04,124.685,81.3833,219.841,152.913,182.426,22.013,54.9641,89.5658,41.4234,96.731,104.55
2018-12-27,37.2431,95.3705,73.082,52.4548,134.52,3.25234,21.0753,85.8674,114.658,126.395,83.1275,222.198,154.768,184.639,22.2478,55.2053,91.1897,41.9451,97.7211,105.23
2018-12-28,37.2628,94.6183,73.901,52.1449,133.2,3.31416,22.258,85.6837,114.531,125.36,82.3689,222.444,154.67,182.166,22.2673,54.5859,90.6221,41.6525,98.5642,106.0
2018-12-31,37.6255,95.7437,75.0985,52.0592,131.09,3.31047,22.1867,86.3831,116.129,126.327,83.0378,225.035,156.122,184.599,22.4942,54.6043,90.7284,41.7837,98.6818,108.33
2019-01-02,37.6668,95.3129,76.9565,52.5435,135.68,3.37806,20.6747,87.8804,114.962,127.285,82.4597,219.965,156.691,185.675,22.7889,55.8054,92.33,41.4147,97.6132,107.66
2019-01-03,33.9151,91.8045,75.014,51.0882,131.74,3.17387,20.024,86.6297,113.138,122.711,81.8786,213.971,153.217,177.292,22.4225,54.9486,90.5577,41.1572,96.6722,105.05
2019-01-04,35.3619,96.0834,78.7695,53.7087,137.95,3.37737,21.1793,89.8286,115.04,127.997,83.5517,216.459,157.761,185.695,23.3525,56.9753,92.4402,41.9774,98.6818,108.29
2019-01-07,35.2809,96.2065,81.4755,53.6017,138.05,3.5561,22.3307,89.8797,114.285,130.265,83.2183,216.879,160.882,187.131,23.3349,57.271,93.6447,41.4323,97.8094,109.23
2019-01-08,35.9531,96.8953,82.829,54.0725,142.53,3.46793,22.3567,89.7186,116.943,130.977,83.5241,219.785,161.657,188.487,23.2906,57.6872,93.2078,41.8981,98.7601,110.07
2019-01-09,36.5659,98.2982,82.971,53.8871,144.23,3.53632,22.5687,89.5653,116.021,132.52,82.1607,220.108,163.335,191.895,23.5175,57.9906,94.4612,41.0975,96.0055,111.31
2019-01-10,36.6833,97.6639,82.811,53.7467,144.2,3.60142,22.998,89.5574,116.747,132.776,82.361,221.209,162.727,193.063,23.489,57.6959,94.6309,41.538,96.5859,111.44
2019-01-11,36.3257,96.8953,82.028,53.0312,143.8,3.69091,23.1507,89.1272,116.786,132.179,82.9017,223.745,163.051,192.025,23.766,57.4314,93.8496,41.7738,96.5957,111.29
2019-01-14,35.7816,96.1968,80.8605,52.3856,145.39,3.73091,22.2933,90.0448,115.442,131.271,82.3422,224.116,162.481,191.557,24.0744,57.3585,93.1795,41.6084,95.8418,111.06
2019-01-15,36.5138,98.9542,83.728,54.1293,148.95,3.71674,22.962,90.7079,116.433,131.494,83.1187,232.055,160.352,192.643,24.2384,57.3905,93.5237,41.9774,97.3456,110.41
2019-01-16,36.9592,99.3054,84.189,54.2787,147.54,3.6911,23.07,91.4339,115.247,131.494,82.5415,236.185,160.882,193.859,25.9745,57.3662,92.9289,41.4048,96.7408,109.57
2019-01-17,37.176,100.018,84.661,54.7575,148.3,3.76248,23.154,91.8102,116.168,131.437,82.5317,234.687,158.91,195.385,26.4685,57.7601,93.3853,41.5282,97.5545,109.67
2019-01-18,37.4026,101.54,84.81,55.165,150.04,3.8916,20.1507,93.3104,117.61,132.608,83.241,239.852,163.198,198.027,26.7493,58.4476,95.4014,42.0136,98.2897,109.7
2019-01-22,36.5639,99.5984,81.6085,53.7367,147.57,3.68941,19.928,91.8288,115.893,132.169,82.3492,240.024,160.95,195.535,26.5578,57.5676,93.7179,42.1105,98.1329,109.27
2019-01-23,36.7088,100.585,82.001,54.0246,144.3,3.70227,19.1727,91.598,115.893,131.182,86.3565,241.229,160.745,194.437,26.4036,57.0929,92.9191,42.5949,98.9072,109.78
2019-01-24,36.4222,100.086,82.7465,54.0043,145.83,3.91417,19.434,91.655,114.295,131.848,85.8622,240.41,161.117,195.853,26.5491,57.1736,94.6874,42.0841,97.7897,109.22
2019-01-25,37.6304,101.024,83.5285,54.8766,149.01,3.97147,19.8027,92.2326,115.404,132.776,85.226,242.159,163.924,198.934,27.0076,57.4314,94.4241,41.8032,97.6525,109.75
2019-01-28,37.2795,99.0215,81.8945,53.7979,147.47,3.4225,19.7587,92.6708,116.08,130.205,85.155,240.999,163.413,196.212,27.0508,57.0463,93.5619,41.6251,97.1898,109.47
2019-01-29,36.8962,97.0241,79.694,53.3098,144.19,3.26303,19.8307,92.9213,117.276,129.277,85.1726,241.522,163.296,195.315,26.8338,57.2621,93.2624,41.8296,97.3554,109.56
2019-01-30,39.4133,100.261,83.5215,54.7012,150.42,3.40703,20.5847,93.1434,118.434,131.748,86.0645,244.24,165.543,199.99,26.5401,57.8865,94.273,42.2339,98.9763,108.8
